
  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   __mag,_comp |   mavar,__deg |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __L/D,ratio |   ___cl,total |   ___cd,total |   wing1,_lift |   wing1,_lift |   wing2,_lift |   wing2,_lift |   hstab,_lift |   hstab,_lift |   vstb1,_lift |   vstb2,_lift | 
   4580.85254 |    4568.66553 |    4568.66553 |       0.00000 |      21.99864 |      16.99864 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28649 |      -0.20238 |     118.18479 |     131.10187 |     131.04091 |      12.91708 |     -87.71349 |      -0.20222 |     180.00000 |       0.03995 |      -0.00000 |      -0.92287 |    -519.10284 |     562.49036 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4581.85254 |    4569.66748 |    4569.66748 |       0.00000 |      21.99896 |      16.99896 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28649 |      -0.20234 |     118.18479 |     131.10187 |     131.04091 |      12.91708 |     -87.71349 |      -0.20217 |     180.00000 |       0.00226 |      -0.00000 |      -1.07377 |  -72653.37500 |   67661.81250 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4582.85254 |    4570.66895 |    4570.66895 |       0.00000 |      21.99929 |      16.99929 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28683 |      -0.20235 |     118.18479 |     131.10187 |     131.04091 |      12.91708 |      92.28684 |       0.20219 |     180.00000 |      -0.01024 |      -0.00000 |      -0.19564 |  -13753.47754 |   70298.53125 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4583.85254 |    4571.67090 |    4571.67090 |       0.00000 |      21.99961 |      16.99961 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28650 |      -0.20234 |     118.18479 |     131.10187 |     131.04091 |      12.91708 |      92.28651 |       0.20217 |     180.00000 |      -0.10725 |      -0.00000 |      -0.64670 |      46.13467 |     -71.33895 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4584.85303 |    4572.66895 |    4572.66895 |       0.00000 |      21.99994 |      16.99994 |     299.93591 |      -0.00000 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00003 |       0.00003 |       2.28652 |      -0.20236 |     118.18483 |     131.10191 |     131.04091 |      12.91708 |     -87.71346 |      -0.20220 |     180.00000 |       0.07589 |      -0.00000 |      -0.47740 |     -69.41759 |     145.40614 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4585.85205 |    4573.66846 |    4573.66846 |       0.00000 |      22.00027 |      17.00027 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28681 |      -0.20236 |     118.18483 |     131.10191 |     131.04091 |      12.91708 |      92.28682 |       0.20220 |     180.00000 |      -0.01008 |      -0.00000 |      -0.16020 |  -11646.21094 |   72699.70312 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4586.85205 |    4574.66797 |    4574.66797 |       0.00000 |      22.00058 |      17.00058 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28660 |      -0.20236 |     118.18483 |     131.10191 |     131.04091 |      12.91708 |      92.28661 |       0.20219 |     180.00000 |      -0.05908 |      -0.00000 |      -0.34939 |     -58.27594 |     166.79193 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4587.85254 |    4575.66553 |    4575.66553 |       0.00000 |      22.00090 |      17.00090 |     299.93591 |      -0.00000 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28641 |      -0.20240 |     118.18483 |     131.10191 |     131.04091 |      12.91708 |     -87.71358 |      -0.20224 |     180.00000 |       0.09111 |      -0.00000 |      -0.14935 |    -143.57523 |     961.31909 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4588.85254 |    4576.66748 |    4576.66748 |       0.00000 |      22.00123 |      17.00123 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28678 |      -0.20240 |     118.18483 |     131.10191 |     131.04091 |      12.91708 |     -87.71320 |      -0.20224 |     180.00000 |       0.14160 |      -0.00000 |      -0.23280 |      17.14687 |     -73.65633 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4589.85254 |    4577.66797 |    4577.66797 |       0.00000 |      22.00155 |      17.00155 |     299.93591 |      -0.00000 |       0.00013 |       0.00013 |       0.00013 |      -0.00001 |       0.00015 |       0.00015 |       2.28679 |      -0.20264 |     118.18483 |     131.10191 |     131.04097 |      12.91708 |      92.28680 |       0.20248 |     180.00000 |      -0.38101 |      -0.00000 |      -0.29813 |      -3.83356 |      12.85852 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4590.85254 |    4578.66895 |    4578.66895 |       0.00000 |      22.00188 |      17.00188 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28638 |      -0.20245 |     118.18483 |     131.10191 |     131.04097 |      12.91708 |      92.28638 |       0.20229 |     180.00000 |      -0.03022 |      -0.00000 |      -0.29958 |    2292.19434 |   -7651.43652 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4591.85303 |    4579.66992 |    4579.66992 |       0.00000 |      22.00220 |      17.00220 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28680 |      -0.20243 |     118.18484 |     131.10193 |     131.04097 |      12.91708 |     -87.71317 |      -0.20227 |     180.00000 |       0.14190 |      -0.00000 |      -0.40125 |      27.91511 |     -69.56985 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4592.85303 |    4580.67041 |    4580.67041 |       0.00000 |      22.00253 |      17.00253 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28671 |      -0.20246 |     118.18484 |     131.10193 |     131.04097 |      12.91708 |      92.28673 |       0.20230 |     180.00000 |      -0.05518 |      -0.00000 |      -0.47254 |     -85.60944 |     181.16840 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4593.85254 |    4581.66895 |    4581.66895 |       0.00000 |      22.00285 |      17.00285 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28641 |      -0.20245 |     118.18484 |     131.10193 |     131.04097 |      12.91708 |     -87.71357 |      -0.20229 |     180.00000 |       0.01980 |      -0.00000 |      -0.20057 |   -4059.94360 |   20241.91406 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4594.85205 |    4582.66797 |    4582.66797 |       0.00000 |      22.00318 |      17.00318 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28675 |      -0.20242 |     118.18489 |     131.10197 |     131.04097 |      12.91708 |     -87.71323 |      -0.20226 |     180.00000 |       0.12242 |      -0.00000 |      -0.34993 |      36.24778 |    -103.58590 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4595.85254 |    4583.66699 |    4583.66699 |       0.00000 |      22.00350 |      17.00350 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28668 |      -0.20240 |     118.18490 |     131.10197 |     131.04097 |      12.91708 |      92.28668 |       0.20224 |     180.00000 |      -0.05408 |      -0.00000 |      -0.37187 |     -69.14046 |     185.92732 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4596.85254 |    4584.66797 |    4584.66797 |       0.00000 |      22.00382 |      17.00382 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00001 |       0.00001 |       2.28640 |      -0.20240 |     118.18490 |     131.10197 |     131.04097 |      12.91708 |     -87.71358 |      -0.20224 |     180.00000 |       0.01388 |      -0.00000 |      -0.15256 |   -6484.12988 |   42501.84766 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4597.85303 |    4585.66895 |    4585.66895 |       0.00000 |      22.00415 |      17.00415 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28679 |      -0.20239 |     118.18490 |     131.10197 |     131.04097 |      12.91708 |     -87.71320 |      -0.20223 |     180.00000 |       0.14766 |      -0.00000 |      -0.25860 |      17.10793 |     -66.15701 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4598.85205 |    4586.66992 |    4586.66992 |       0.00000 |      22.00447 |      17.00447 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28672 |      -0.20241 |     118.18490 |     131.10197 |     131.04097 |      12.91708 |      92.28673 |       0.20225 |     180.00000 |      -0.05383 |      -0.00000 |      -0.26939 |     -49.12483 |     182.35445 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4599.85254 |    4587.67090 |    4587.67090 |       0.00000 |      22.00480 |      17.00480 |     299.93591 |      -0.00000 |       0.00016 |       0.00016 |       0.00016 |      -0.00001 |       0.00018 |       0.00018 |       2.28652 |      -0.20251 |     118.18490 |     131.10197 |     131.04103 |      12.91708 |     -87.71346 |      -0.20235 |     180.00000 |       0.45970 |      -0.00000 |      -0.25348 |     -10.90245 |      43.01118 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4600.85205 |    4588.66992 |    4588.66992 |       0.00000 |      22.00513 |      17.00513 |     299.93591 |      -0.00000 |       0.00006 |       0.00006 |       0.00006 |      -0.00001 |       0.00007 |       0.00007 |       2.28676 |      -0.20245 |     118.18490 |     131.10197 |     131.04103 |      12.91708 |     -87.71323 |      -0.20229 |     180.00000 |       0.17806 |      -0.00000 |      -0.58288 |      17.99004 |     -30.86416 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4601.85254 |    4589.66748 |    4589.66748 |       0.00000 |      22.00545 |      17.00545 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28674 |      -0.20244 |     118.18490 |     131.10197 |     131.04103 |      12.91708 |      92.28675 |       0.20228 |     180.00000 |      -0.14919 |      -0.00000 |      -0.43153 |     -15.25710 |      35.35593 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4602.85254 |    4590.66748 |    4590.66748 |       0.00000 |      22.00577 |      17.00577 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28640 |      -0.20247 |     118.18490 |     131.10197 |     131.04103 |      12.91708 |      92.28641 |       0.20230 |     180.00000 |      -0.00877 |      -0.00000 |      -0.20863 |   22066.45312 | -105767.50000 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4603.85254 |    4591.66895 |    4591.66895 |       0.00000 |      22.00610 |      17.00610 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28676 |      -0.20242 |     118.18491 |     131.10199 |     131.04103 |      12.91708 |     -87.71323 |      -0.20226 |     180.00000 |       0.12272 |      -0.00000 |      -0.33627 |      35.35704 |    -105.14404 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4604.85254 |    4592.66992 |    4592.66992 |       0.00000 |      22.00642 |      17.00642 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28669 |      -0.20240 |     118.18493 |     131.10201 |     131.04103 |      12.91708 |      92.28671 |       0.20224 |     180.00000 |      -0.06053 |      -0.00000 |      -0.38012 |     -55.50278 |     146.01373 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4605.85303 |    4593.67090 |    4593.67090 |       0.00000 |      22.00675 |      17.00675 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28639 |      -0.20241 |     118.18493 |     131.10201 |     131.04103 |      12.91708 |      92.28640 |       0.20225 |     180.00000 |      -0.00826 |      -0.00000 |      -0.15826 |   19234.45703 | -121539.57031 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4606.85205 |    4594.67188 |    4594.67188 |       0.00000 |      22.00707 |      17.00707 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28675 |      -0.20240 |     118.18493 |     131.10201 |     131.04103 |      12.91708 |     -87.71323 |      -0.20224 |     180.00000 |       0.14172 |      -0.00000 |      -0.27675 |      18.28046 |     -66.05456 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4607.85254 |    4595.67285 |    4595.67285 |       0.00000 |      22.00740 |      17.00740 |     299.93591 |      -0.00000 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28673 |      -0.20239 |     118.18493 |     131.10201 |     131.04103 |      12.91708 |      92.28674 |       0.20223 |     180.00000 |      -0.15607 |      -0.00000 |      -0.28334 |      -7.16168 |      25.27571 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4608.85205 |    4596.67383 |    4596.67383 |       0.00000 |      22.00772 |      17.00772 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28640 |      -0.20274 |     118.18493 |     131.10201 |     131.04108 |      12.91708 |      92.28641 |       0.20257 |     180.00000 |      -0.04098 |      -0.00000 |      -0.17388 |     749.85699 |   -4312.40967 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |      -0.00000 | 
   4609.85205 |    4597.67480 |    4597.67480 |       0.00000 |      22.00805 |      17.00805 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28676 |      -0.20243 |     118.18493 |     131.10201 |     131.04108 |      12.91708 |     -87.71323 |      -0.20227 |     180.00000 |       0.10547 |      -0.00000 |      -0.41893 |      63.47096 |    -151.50830 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4610.85156 |    4598.67529 |    4598.67529 |       0.00000 |      22.00838 |      17.00838 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28671 |      -0.20243 |     118.18493 |     131.10201 |     131.04108 |      12.91708 |      92.28672 |       0.20227 |     180.00000 |      -0.05921 |      -0.00000 |      -0.51798 |     -96.20749 |     185.73708 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4611.85156 |    4599.67480 |    4599.67480 |       0.00000 |      22.00870 |      17.00870 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00001 |       0.00001 |       2.28636 |      -0.20243 |     118.18493 |     131.10201 |     131.04108 |      12.91708 |     -87.71362 |      -0.20227 |     180.00000 |       0.01958 |      -0.00000 |      -0.20037 |   -4464.02539 |   22278.97070 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4612.85156 |    4600.67188 |    4600.67188 |       0.00000 |      22.00902 |      17.00902 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28678 |      -0.20242 |     118.18494 |     131.10202 |     131.04108 |      12.91708 |     -87.71320 |      -0.20226 |     180.00000 |       0.14123 |      -0.00000 |      -0.36498 |      26.39260 |     -72.31329 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4613.85156 |    4601.67090 |    4601.67090 |       0.00000 |      22.00935 |      17.00935 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28673 |      -0.20242 |     118.18494 |     131.10202 |     131.04108 |      12.91708 |      92.28674 |       0.20226 |     180.00000 |      -0.15453 |      -0.00000 |      -0.39405 |     -11.37294 |      28.86178 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4614.85156 |    4602.66895 |    4602.66895 |       0.00000 |      22.00967 |      17.00967 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00000 |       0.00000 |       2.28636 |      -0.20241 |     118.18496 |     131.10204 |     131.04108 |      12.91708 |     -87.71362 |      -0.20225 |     180.00000 |       0.00767 |      -0.00000 |      -0.16935 |  -23886.32812 |  141048.51562 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4615.84229 |    4603.65869 |    4603.65869 |       0.00000 |      22.00998 |      17.00998 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28676 |      -0.20239 |     118.18494 |     131.10202 |     131.04108 |      12.91708 |     -87.71323 |      -0.20223 |     180.00000 |       0.11736 |      -0.00000 |      -0.28277 |      31.73025 |    -112.21208 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4616.84229 |    4604.65967 |    4604.65967 |       0.00000 |      22.01031 |      17.01031 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28672 |      -0.20240 |     118.18494 |     131.10202 |     131.04108 |      12.91708 |      92.28673 |       0.20224 |     180.00000 |      -0.05975 |      -0.00000 |      -0.28603 |     -49.77125 |     174.00650 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4617.84229 |    4605.66016 |    4605.66016 |       0.00000 |      22.01063 |      17.01063 |     299.93591 |      -0.00000 |       0.00001 |       0.00001 |       0.00001 |      -0.00001 |       0.00002 |       0.00002 |       2.28641 |      -0.20273 |     118.18496 |     131.10204 |     131.04111 |      12.91708 |      92.28642 |       0.20257 |     180.00000 |      -0.03990 |      -0.00000 |      -0.31759 |    1395.53528 |   -4394.11133 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4618.84229 |    4606.66016 |    4606.66016 |       0.00000 |      22.01096 |      17.01096 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28673 |      -0.20244 |     118.18497 |     131.10205 |     131.04111 |      12.91708 |     -87.71325 |      -0.20228 |     180.00000 |       0.14720 |      -0.00000 |      -0.46249 |      26.67315 |     -57.67349 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4619.84277 |    4607.65820 |    4607.65820 |       0.00000 |      22.01129 |      17.01129 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28669 |      -0.20244 |     118.18497 |     131.10205 |     131.04111 |      12.91708 |      92.28670 |       0.20228 |     180.00000 |      -0.06093 |      -0.00000 |      -0.44967 |     -65.58861 |     145.86053 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4620.84277 |    4608.65723 |    4608.65723 |       0.00000 |      22.01161 |      17.01161 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00001 |       0.00001 |       2.28639 |      -0.20245 |     118.18497 |     131.10205 |     131.04111 |      12.91708 |     -87.71358 |      -0.20229 |     180.00000 |       0.01403 |      -0.00000 |      -0.20531 |   -8487.42676 |   41338.62109 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4621.84277 |    4609.65527 |    4609.65527 |       0.00000 |      22.01193 |      17.01193 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28664 |      -0.20237 |     118.18498 |     131.10207 |     131.04111 |      12.91708 |     -87.71335 |      -0.20221 |     180.00000 |       0.14775 |      -0.00000 |      -0.35303 |      21.20886 |     -60.07613 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4622.84277 |    4610.65625 |    4610.65625 |       0.00000 |      22.01225 |      17.01225 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28669 |      -0.20241 |     118.18498 |     131.10207 |     131.04111 |      12.91708 |      92.28670 |       0.20225 |     180.00000 |      -0.05373 |      -0.00000 |      -0.36776 |     -77.01305 |     209.41313 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4623.84229 |    4611.65723 |    4611.65723 |       0.00000 |      22.01258 |      17.01258 |     299.93591 |      -0.00000 |       0.00000 |       0.00000 |       0.00000 |      -0.00001 |       0.00001 |       0.00001 |       2.28639 |      -0.20242 |     118.18498 |     131.10207 |     131.04111 |      12.91708 |     -87.71358 |      -0.20226 |     180.00000 |       0.01358 |      -0.00000 |      -0.15598 |   -6910.24805 |   44303.34766 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4624.84277 |    4612.65820 |    4612.65820 |       0.00000 |      22.01291 |      17.01291 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00005 |       0.00005 |       2.28677 |      -0.20238 |     118.18498 |     131.10207 |     131.04111 |      12.91708 |     -87.71322 |      -0.20222 |     180.00000 |       0.12283 |      -0.00000 |      -0.26172 |      28.62383 |    -109.36645 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4625.84277 |    4613.65918 |    4613.65918 |       0.00000 |      22.01323 |      17.01323 |     299.93591 |      -0.00000 |       0.00002 |       0.00002 |       0.00002 |      -0.00001 |       0.00002 |       0.00002 |       2.28671 |      -0.20240 |     118.18498 |     131.10207 |     131.04111 |      12.91708 |      92.28672 |       0.20223 |     180.00000 |      -0.06109 |      -0.00000 |      -0.27405 |     -41.85542 |     152.72661 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4626.84277 |    4614.66016 |    4614.66016 |       0.00000 |      22.01356 |      17.01356 |     299.93591 |      -0.00000 |       0.00004 |       0.00004 |       0.00004 |      -0.00001 |       0.00004 |       0.00004 |       2.28648 |      -0.20258 |     118.18500 |     131.10208 |     131.04115 |      12.91708 |      92.28649 |       0.20242 |     180.00000 |      -0.10503 |      -0.00000 |      -0.38032 |     178.81775 |    -470.17740 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4627.84229 |    4615.66016 |    4615.66016 |       0.00000 |      22.01388 |      17.01388 |     299.93591 |      -0.00000 |       0.00005 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28677 |      -0.20247 |     118.18500 |     131.10208 |     131.04115 |      12.91708 |     -87.71321 |      -0.20230 |     180.00000 |       0.14720 |      -0.00000 |      -0.44908 |      27.45541 |     -61.13660 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4628.84229 |    4616.65820 |    4616.65820 |       0.00000 |      22.01421 |      17.01421 |     299.93591 |      -0.00000 |       0.00006 |       0.00005 |       0.00005 |      -0.00001 |       0.00006 |       0.00006 |       2.28671 |      -0.20242 |     118.18500 |     131.10208 |     131.04115 |      12.91708 |      92.28673 |       0.20226 |     180.00000 |      -0.15908 |      -0.00000 |      -0.47298 |     -12.63867 |      26.72130 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
   4629.84229 |    4617.65723 |    4617.65723 |       0.00000 |      22.01453 |      17.01453 |     299.93591 |      -0.00000 |       0.00003 |       0.00003 |       0.00003 |      -0.00001 |       0.00004 |       0.00004 |       2.28644 |      -0.20245 |     118.18501 |     131.10210 |     131.04115 |      12.91708 |     -87.71354 |      -0.20228 |     180.00000 |       0.09029 |      -0.00000 |      -0.20859 |    -201.36395 |     965.35461 |      -0.00000 |       0.00000 |      -0.00000 |       0.00000 |      -0.00000 |      -0.00000 |       0.00000 |       0.00000 | 
